ds,unix,symbol,open,high,low,y,Volume BTC,Volume USD,is_outlier,SMA_20,EMA_20,BB_upper,BB_lower,BB_mid,RSI,daily_return,log_return,volatility_21d
2021-09-05,1630800000,BTC/USD,49965.32,51900.0,49500.0,51809.28,986.487083,51109185.49953024,1,48389.629,48175.311784035744,51899.392226796925,44879.86577320308,48389.629,58.45029886197889,3.7364876391481783,0.03668372501813203,45.77701616827071
2021-09-06,1630886400,BTC/USD,51809.28,52810.0,51024.32,52708.2,2057.32862241,108438088.49571076,1,48790.321500000005,48607.01542365139,52353.18430714088,45227.45869285913,48790.321500000005,60.16701032393386,1.735055959086873,0.017201757367167426,44.77830285330333
2021-09-07,1630972800,BTC/USD,52719.43,52956.47,42900.01,46866.82,6811.92218815,319253131.0460322,1,48897.606,48441.28252616079,52050.14210004581,45745.06989995419,48897.606,47.781832326424286,-11.082488113803922,-0.11746107877035841,61.2364275571318
2021-09-08,1631059200,BTC/USD,46894.3,47386.72,44436.93,46091.94,3309.09834404,152522762.32759103,1,48863.988,48217.53561890738,52124.79068324024,45603.18531675976,48863.988,42.30879662239371,-1.6533658566977638,-0.01667186498926484,61.58671681656941
2021-09-09,1631145600,BTC/USD,46070.43,47419.95,45550.0,46392.81,2595.98696952,120435130.23941717,1,48715.828499999996,48043.75222663049,52147.31068124968,45284.346318750315,48715.828499999996,48.64692384494566,0.6527605477226528,0.0065063929220141115,59.59764136947994
2021-09-10,1631232000,BTC/USD,46368.11,47029.08,44125.0,44857.38,2392.57110617,107324471.28648804,1,48514.4805,47740.28820504663,52352.79127622082,44676.169723779174,48514.4805,37.077974166363624,-3.309629229184441,-0.033656366865427875,57.21533235430294
2021-09-11,1631318400,BTC/USD,44858.2,45993.32,44767.75,45176.66,906.80620376,40966475.55315625,1,48308.2205,47496.133137899335,52403.15205605679,44213.28894394322,48308.2205,38.659677485536086,0.7117669377926461,0.007092458327830549,57.32180183084075
2021-09-12,1631404800,BTC/USD,45162.96,46491.63,44752.96,46035.0,1015.76215832,46760610.9582612,1,48131.902,47356.97760095654,52302.61668405912,43961.187315940886,48131.902,41.98531204959782,1.8999633881743305,0.01882139494880909,57.70993469019664
2021-09-13,1631491200,BTC/USD,46039.42,46895.82,43400.0,44974.34,2308.42207379,103819759.21013656,1,47994.052500000005,47130.059734198774,52396.33133090302,43591.77366909699,47994.052500000005,43.87325355569295,-2.3040295427392277,-0.023309871830232757,58.026160960862114
2021-09-14,1631577600,BTC/USD,44983.77,47273.38,44704.18,47103.18,1643.95662405,77435584.77481948,1,47898.623999999996,47127.49975951317,52290.748373570554,43506.49962642944,47898.623999999996,49.85727426485862,4.733454676600046,0.046248409757265165,59.27664452487539
2021-09-15,1631664000,BTC/USD,47123.81,48465.77,46702.26,48150.94,1307.24871087,62945254.24217872,1,47963.3565,47224.97025860715,52328.87909370025,43597.833906299755,47963.3565,48.03602388695907,2.224393342445241,0.022000145712799225,59.03877899894
2021-09-16,1631750400,BTC/USD,48188.12,48505.0,47035.0,47760.64,1886.04173385,90078560.27538566,1,47896.364,47275.98642445409,52229.41330147799,43563.314698522016,47896.364,45.75984981162045,-0.8105760759810732,-0.008138791050069502,56.91002069283713
2021-09-17,1631836800,BTC/USD,47773.44,48179.0,46712.14,47305.18,1558.52317573,73726219.36207928,1,47814.854999999996,47278.76676498227,52126.89112120293,43502.818878797065,47814.854999999996,42.25557684116053,-0.9536304371130733,-0.009582066085804277,54.483100255578854
2021-09-18,1631923200,BTC/USD,47316.21,48834.0,47052.9,48326.74,1452.50623073,70194890.96086872,1,47790.755999999994,47378.573739745865,52084.754432430134,43496.75756756985,47790.755999999994,45.63125006756828,2.1595098042117122,0.021365227410386413,55.062501918409026
2021-09-19,1632009600,BTC/USD,48307.05,48389.52,46860.0,47245.25,999.59599085,47226162.48670597,1,47802.8465,47365.87624072245,52088.86523322795,43516.82776677205,47802.8465,37.118300304202556,-2.2378707936848152,-0.022632910868319523,55.58917603575867
2021-09-20,1632096000,BTC/USD,47257.86,47334.54,42453.97,43035.99,4240.48541968,182493488.11649427,1,47596.8415,46953.50612255841,52380.87546140271,42812.80753859729,47596.8415,26.99886946856462,-8.909382424688205,-0.0933153774178009,62.99257848626682
2021-09-21,1632182400,BTC/USD,43003.07,43643.34,39573.21,40596.54,5961.58790269,242019841.75507072,0,47183.994,46348.080777552845,52854.40387948625,41513.58412051375,47183.994,32.21053838096461,-5.668395219907795,-0.05835390106679625,65.634186194838
2021-09-22,1632268800,BTC/USD,40702.07,44031.85,40580.18,43589.53,3040.94514066,132553369.4371533,1,46899.731,46085.36165588115,52697.40727546783,41102.05472453217,46899.731,43.69406033457835,7.372524850639972,0.07113414260141905,69.60220059052567
2021-09-23,1632355200,BTC/USD,43586.0,45013.17,43105.0,44903.5,2317.75578384,104075346.83965944,1,46643.653999999995,45972.80340294009,52311.0652105158,40976.24278948419,46643.653999999995,46.42933350084082,3.014416535346909,0.029698758809758332,70.516091804586
2021-09-24,1632441600,BTC/USD,44893.7,45159.9,40693.27,42848.5,4348.92828394,186345053.5744031,1,46288.921,45675.25069789818,51974.87054717846,40602.97145282154,46288.921,45.300724793631254,-4.576480675225758,-0.04684510411564968,71.61111875233978
2021-09-25,1632528000,BTC/USD,42835.88,43010.69,41689.6,42722.19,879.19677382,37561211.618525065,1,45834.5665,45394.006821907875,51099.866051754485,40569.26694824552,45834.5665,44.20606957333772,-0.29478278119420276,-0.002952181213837541,71.59930277475324
2021-09-26,1632614400,BTC/USD,42699.1,43956.38,40808.0,43204.73,1659.78466242,71710548.19799724,1,45359.393,45185.50426744046,49635.13750096963,41083.648499030365,45359.393,43.198294304559504,1.1294832966193935,0.011231522614204759,70.15135486148212
2021-09-27,1632700800,BTC/USD,43162.82,44377.7,42130.0,42189.81,1936.64957217,81706877.48643358,1,45125.542499999996,44900.20005149375,49562.69797893186,40688.387021068134,45125.542499999996,43.29347273703809,-2.349094647738814,-0.02377125730785842,69.68326682866608
2021-09-28,1632787200,BTC/USD,42154.87,42778.93,40888.0,41049.0,2246.85357977,92231092.59597874,1,44873.3955,44533.419094208635,49640.218760149604,40106.57223985039,44873.3955,34.6898768044621,-2.703994163519574,-0.027412247623490607,58.34278168043826
2021-09-29,1632873600,BTC/USD,41024.21,42595.93,40750.0,41542.9,1804.77808474,74975715.49654534,1,44630.9,44248.60775190305,49562.85525380831,39698.94474619169,44630.9,32.807644515859124,1.2031961801749258,0.011960153174600047,58.54488138826909
2021-09-30,1632960000,BTC/USD,41537.56,44117.74,41427.87,43834.43,2614.50420927,114605301.74595118,1,44579.7525,44209.16225172181,49523.022617449315,39636.48238255069,44579.7525,40.704638766922415,5.516056895402088,0.05369295340776333,61.89424866592373
2021-10-01,1633046400,BTC/USD,43835.47,48500.0,43291.07,48171.86,3446.87226506,166042248.1903532,1,44729.5125,44586.56203727212,49924.023651364136,39535.00134863586,44729.5125,51.73327957582768,9.895030002671422,0.09435545149326935,69.27307264186364
2021-10-02,1633132800,BTC/USD,48185.61,48361.83,47468.15,47685.8,1361.84402667,64940621.88698029,1,44812.0525,44881.727557531914,50144.53637113944,39479.56862886056,44812.0525,48.69012321760379,-1.0090123154887443,-0.010141373487086353,69.41426170975177
2021-10-03,1633219200,BTC/USD,47644.63,49225.55,47119.87,48235.93,1164.6029687,56175707.2760054,1,44975.132,45201.175409195544,50523.63158963333,39426.63241036666,44975.132,52.06958214779626,1.153655805292142,0.011470519387688982,69.24396639547294
2021-10-04,1633305600,BTC/USD,48231.04,49530.53,46900.0,49242.14,2737.78053315,134814172.3026469,1,45082.08,45586.02917974835,50880.133902990965,39284.02609700904,45082.08,64.96810370817005,2.0860176221335403,0.020645581930987495,68.87484826664657
2021-10-05,1633392000,BTC/USD,49283.89,51914.68,49075.0,51501.19,2206.59644303,113642342.6658122,1,45249.5925,46149.37782929613,51589.25297212761,38909.93202787239,45249.5925,76.53089774875492,4.587635712014149,0.04485515322584366,68.76958287879759
2021-10-06,1633478400,BTC/USD,51521.89,55800.0,50428.64,55345.79,4441.90271751,245840615.00373775,1,45628.85,47025.226607458404,53356.58229035936,37901.11770964064,45628.85,77.46474003455678,7.465070224590931,0.07199568063569886,72.47637667109757
2021-10-07,1633564800,BTC/USD,55360.1,55360.32,53289.57,53787.6,2349.70121453,126384789.04665382,1,45952.971000000005,47669.262168652844,54479.262240506796,37426.679759493214,45952.971000000005,70.52069878614179,-2.8153722261440306,-0.028557637503535818,73.34069516643737
2021-10-08,1633651200,BTC/USD,53816.16,56168.0,53623.02,53957.21,2217.75513685,119663879.64759418,1,46234.49449999999,48268.11434306686,55435.887461971564,37033.10153802842,46234.49449999999,78.10724907129038,0.31533290200715935,0.0031483677051532782,73.13966451536663
2021-10-09,1633737600,BTC/USD,53952.82,55512.05,53674.69,54976.92,1061.02324334,58331789.96724371,1,46621.077999999994,48907.04821515574,56616.6685540053,36625.48744599469,46621.077999999994,79.66573209280796,1.8898493825014295,0.01872213576069073,73.07661322526371
2021-10-10,1633824000,BTC/USD,54984.49,56561.0,51000.0,54714.95,1735.42193508,94953524.40680544,1,47205.026,49460.18171847424,57672.209782875456,36737.84221712454,47205.026,78.16421749505237,-0.4765090514346815,-0.0047764797530575765,72.44986678568675
2021-10-11,1633910400,BTC/USD,54657.0,57855.79,54462.45,57485.2,1955.78560334,112428726.56512056,1,48049.459,50224.46917385765,58986.289543141684,37112.62845685832,48049.459,84.46545543039598,5.063058633883433,0.049390542324331495,63.918842398726106
2021-10-12,1633996800,BTC/USD,57490.0,57701.0,53909.0,55995.49,3224.83970306,180576479.3442992,1,48669.757,50774.09020491882,59943.58132527457,37395.93267472542,48669.757,83.15790641284744,-2.591467021076732,-0.02625637159044125,60.21416168883352
2021-10-13,1634083200,BTC/USD,56004.61,57773.89,54231.0,57374.55,3359.69683046,192761093.7840688,1,49293.309499999996,51402.70542349799,61058.85393980748,37527.76506019251,49293.309499999996,83.79435874469709,2.462805486656161,0.024329673435008043,56.83518076263745
2021-10-14,1634169600,BTC/USD,57395.84,58550.0,56830.56,57371.58,1879.45401231,107827246.22356416,1,50019.4635,51971.169668879134,61902.31326434715,38136.61373565285,50019.4635,82.02550751243793,-0.005176511188320632,-5.176645174284931e-05,56.673565797207544
2021-10-15,1634256000,BTC/USD,57370.48,62944.94,56877.0,61657.35,4205.4230703,259295242.1435617,1,50966.2215,52893.66303374778,63405.32157255574,38527.12142744426,50966.2215,81.98146494214137,7.470196916312921,0.072043385154284,56.16916872155511
2021-10-16,1634342400,BTC/USD,61703.45,62352.0,60100.27,60870.26,1263.44800176,76906408.36361165,1,51849.498,53653.338935295615,64475.44397783623,39223.55202216377,51849.498,80.82740063747643,-1.2765550254754676,-0.012847730020465744,56.72126940819475
2021-10-17,1634428800,BTC/USD,60885.27,61712.0,58933.0,61538.97,1261.12996084,77608638.82623394,1,52816.956000000006,54404.35141764842,65290.724070918375,40343.187929081636,52816.956000000006,80.93312994991373,1.0985824604659244,0.01092591877748427,56.72518795046434
2021-10-18,1634515200,BTC/USD,61519.52,62679.0,59013.0,62034.65,5754.5518416,356981609.4005115,1,53866.2385,55131.04652072952,65685.37504275289,42047.101957247105,53866.2385,80.46942770158873,0.8054733447764972,0.008022467230358925,54.896620471341805
2021-10-19,1634601600,BTC/USD,62014.99,64499.0,61350.0,64241.61,3253.73979225,209025482.77520552,1,55001.174,55998.719233040996,66179.71581358998,43822.63218641002,55001.174,80.42084442041845,3.5576246500947484,0.034958031688338394,52.54581497349082
2021-10-20,1634688000,BTC/USD,64282.2,67016.5,63529.0,65990.31,3070.68430005,202635408.8724325,1,56108.96800000001,56950.299306084715,67016.03788157678,45201.89811842324,56108.96800000001,78.24322158648891,2.7220675197897393,0.026856781474809528,52.46452116788092
2021-10-21,1634774400,BTC/USD,66027.81,66664.1,61850.0,62219.44,3891.52853281,242128726.05545983,1,56811.346999999994,57452.122229314744,67369.98809202951,46252.70590797048,56811.346999999994,70.02140849672273,-5.714278353897706,-0.05884042195821519,58.090192904920336
2021-10-22,1634860800,BTC/USD,62207.51,63757.28,59953.74,60702.68,3159.42528548,191785582.0884011,1,57462.19099999999,57761.6991598562,67227.30818036635,47697.07381963363,57462.19099999999,65.0540233286512,-2.437759002652551,-0.02467964245167276,52.39015869437416
2021-10-23,1634947200,BTC/USD,60698.54,61737.38,59633.61,61338.76,1056.07965827,64778616.699505545,1,58117.3325,58102.371620822276,66993.88798196669,49240.77701803331,58117.3325,64.44521443122753,1.0478614782741147,0.01042409463190007,51.82531910748832
2021-10-24,1635033600,BTC/USD,61306.64,61497.33,59510.0,60910.16,1204.84773547,73387468.34311539,1,58700.73350000001,58369.78003788682,66601.32089738599,50800.146102614024,58700.73350000001,63.96121909875106,-0.6987425243027423,-0.00701195161636662,52.24244284165207
2021-10-25,1635120000,BTC/USD,60883.96,63733.93,60670.0,63101.43,1730.14621615,109174700.3481541,1,59280.7455,58820.41336761188,66640.60834893063,51920.88265106937,59280.7455,62.9955808504445,3.597544317729584,0.03534344005954031,52.825344705343454
2021-10-26,1635206400,BTC/USD,63101.43,63299.3,59830.0,60328.22,1965.54522515,118577844.76279874,1,59529.867000000006,58964.013999267896,66662.7133070872,52397.02069291282,59529.867000000006,59.46352678456369,-4.3948449345759695,-0.044943444106049446,54.866812356504454
2021-10-27,1635292800,BTC/USD,60331.4,61489.0,58100.01,58465.9,3479.73809611,203446019.55335763,1,59763.78200000001,58916.57457076619,66392.78016239314,53134.78383760686,59763.78200000001,52.33443950136449,-3.0869798578509355,-0.03135630932573566,51.12000054796666
2021-10-28,1635379200,BTC/USD,58471.06,62524.0,56425.0,60592.76,3769.75506439,228419863.87536785,1,60095.55950000001,59076.21127831227,66139.28750546121,54051.831494538805,60095.55950000001,56.316316638220975,3.637778602570041,0.03573173569156876,51.03194380202676
2021-10-29,1635465600,BTC/USD,60608.95,62971.54,60154.53,62301.59,3884.64236172,242019395.7165111,1,60461.79299999999,59383.39020418729,66071.6553620325,54851.93063796749,60461.79299999999,51.40529117517976,2.820188418550318,0.02781153314634444,51.59032050423058
2021-10-30,1635552000,BTC/USD,62278.92,62376.32,60660.02,61932.3,1542.31917477,95519373.82760808,1,60822.6605,59626.14351807422,65764.78488859802,55880.536111401976,60822.6605,52.3596547124218,-0.5927457068110042,-0.005945094171742561,51.58258291665506
2021-10-31,1635638400,BTC/USD,61904.96,62438.85,60000.0,61359.44,1548.12901591,94992329.46398868,1,61016.3725,59791.21937349572,65704.89873814583,56327.846261854174,61016.3725,49.59941164631483,-0.9249777579712015,-0.009292822414733696,51.7213982546318
2021-11-01,1635724800,BTC/USD,61356.57,62500.0,59500.0,60922.85,2507.39797107,152757830.48180196,1,61262.7405,59898.99371887708,65315.06571706747,57210.41528293253,61262.7405,47.51266264564279,-0.711528658019045,-0.007140720952123245,49.32276750847425
2021-11-02,1635811200,BTC/USD,60949.78,64300.0,60669.91,63260.0,3336.52681752,211068686.4763152,1,61557.013,60219.089555174505,65260.22518941241,57853.800810587585,61557.013,47.81664449079801,3.836245349651235,0.03764490827902526,49.55192645316923
2021-11-03,1635897600,BTC/USD,63260.0,63567.21,60018.46,62930.72,2148.47086339,135204818.33215433,1,61834.97000000001,60477.34007372932,65012.67115903045,58657.26884096957,61834.97000000001,42.73600579677939,-0.5205184950995867,-0.005218779120145227,49.21641451634828
2021-11-04,1635984000,BTC/USD,62945.38,63136.82,60725.0,61457.25,1507.54272229,92649429.9694571,1,61824.965000000004,60570.66482861224,65006.27881830282,58643.65118169719,61824.965000000004,47.96885501293266,-2.3414160842272325,-0.023692627605386565,50.1582816386457
2021-11-05,1636070400,BTC/USD,61430.02,62666.52,60769.17,61031.91,1569.40792218,95783963.05977675,1,61833.0475,60614.59294017298,65004.95599771341,58661.13900228659,61833.0475,50.93154661694346,-0.6920908436352069,-0.006944969001386465,43.539982330628995
2021-11-06,1636156800,BTC/USD,61008.19,61609.5,60109.91,61542.44,1268.5118197,78067312.55317807,1,61833.221000000005,60702.95932682318,65005.06214724261,58661.3798527574,61833.221000000005,50.58043042130221,0.8364968423894892,0.008330175966084758,43.40017722165146
2021-11-07,1636243200,BTC/USD,61542.43,63300.0,61396.57,63300.0,1115.66885061,70621838.24361299,1,61896.4885,60950.296533792396,65135.02451468793,58657.95248531207,61896.4885,56.330849566824334,2.855850369273627,0.02815831103346113,44.3213887022124
2021-11-08,1636329600,BTC/USD,63300.0,67803.55,63300.0,67559.0,2715.42386367,183451320.8056816,1,62062.35800000001,61579.696863907404,66057.95390522556,58066.762094774465,62062.35800000001,60.642508531779484,6.728278041074254,0.06511596102213757,49.51402594654674
2021-11-09,1636416000,BTC/USD,67547.49,68564.4,66250.0,66945.72,2136.85836086,143053521.50579253,1,62110.128500000006,62090.74668639241,66320.52949665846,57899.72750334155,62110.128500000006,67.61626334496839,-0.9077695051732504,-0.009119148383292633,48.39009886369343
2021-11-10,1636502400,BTC/USD,66928.42,69000.0,62856.71,64921.43,3419.11869317,221974074.9003276,1,62245.228,62360.335573402655,66639.76871001767,57850.68728998233,62245.228,67.03815864694081,-3.0237780697556227,-0.030704372274888585,48.765838926301456
2021-11-11,1636588800,BTC/USD,64919.18,65625.44,64140.0,64821.33,1583.28379977,102630561.6685451,1,62451.16050000001,62594.71599498335,66926.6052362184,57975.71576378163,62451.16050000001,62.49756909532516,-0.15418637574680094,-0.0015430536526527643,43.97386283060541
2021-11-12,1636675200,BTC/USD,64783.13,65497.53,62294.84,64158.41,2519.30730563,161634751.03060487,1,62592.143000000004,62743.639233556365,67097.58698687711,58086.699013122896,62592.143000000004,55.84948266280909,-1.0226880565394114,-0.010279534405759908,43.15028201071328
2021-11-13,1636761600,BTC/USD,64140.23,64980.0,63400.0,64417.52,830.13101807,53474981.459144585,1,62767.511,62903.05644940814,67270.33413516109,58264.68786483891,62767.511,57.883840857584424,0.40385975899339677,0.004030464345268214,43.061641750658815
2021-11-14,1636848000,BTC/USD,64403.43,65509.87,63595.76,65509.87,1247.88451724,81748752.49940516,1,62887.933,63151.32440660737,67554.2113256876,58221.65467431238,62887.933,62.74626143282618,1.695734328176557,0.016815172511015598,43.20100892376371
2021-11-15,1636934400,BTC/USD,65509.87,66387.4,63348.91,63606.09,2000.8236224,127264567.4005004,1,63051.8265,63194.63541550191,67567.38150950006,58536.271490499945,63051.8265,57.559206137424944,-2.9060964401242173,-0.029491597833090688,43.01094343852442
2021-11-16,1637020800,BTC/USD,63621.61,63628.0,58563.0,60142.31,4632.77331708,278625688.9955537,1,63135.647,62903.937756882675,67344.60168543251,58926.69231456749,63135.647,41.74112665624358,-5.445673519626815,-0.05599563328035407,44.618719648610444
2021-11-17,1637107200,BTC/USD,60115.12,60888.5,58400.0,60373.65,3716.81055911,224397419.81201148,1,63124.69149999999,62662.9579705129,67362.55654113743,58886.82645886256,63124.69149999999,43.19089730173059,0.38465433070329347,0.003839164275782233,43.158695471820174
2021-11-18,1637193600,BTC/USD,60376.94,60978.39,56516.44,56917.66,6160.70975752,350653183.3372058,1,62855.49500000001,62115.78673522596,67917.38635357619,57793.60364642383,62855.49500000001,39.066166266124654,-5.724335036891093,-0.05894708942798475,46.0686163417008
2021-11-19,1637280000,BTC/USD,56924.94,58402.05,55640.0,58128.55,3277.02585927,190488761.5118692,1,62665.307499999995,61736.049903299674,68142.0781327931,57188.53686720689,62665.307499999995,43.262077557029684,2.12744164113563,0.021051275265008555,45.555969749533965
2021-11-20,1637366400,BTC/USD,58126.46,59896.54,57424.27,59768.54,1172.15930996,70058250.60371666,1,62585.7625,61548.66800774732,68187.18623933569,56984.338760664315,62585.7625,46.08831641703103,2.8213158594184717,0.027822498256448294,46.794020168580914
2021-11-21,1637452800,BTC/USD,59785.85,60090.55,58525.84,58678.47,895.6750948,52556844.17996896,1,62473.54349999999,61275.31581653329,68300.6227029834,56646.46429701659,62473.54349999999,39.49981119549378,-1.8238190191696146,-0.018406556252541298,47.0860990753608
2021-11-22,1637539200,BTC/USD,58679.27,59516.78,55628.57,56294.11,2943.16337271,165682762.65130776,1,62125.248999999996,60800.91526257774,68555.87065382693,55694.62734617307,62125.248999999996,22.022774404251876,-4.063432465093242,-0.04148296775966768,49.01034299223929
2021-11-23,1637625600,BTC/USD,56283.8,57897.54,55128.6,57579.99,2732.08480061,157313415.4982758,1,61857.7125,60494.16047566557,68585.58587680875,55129.83912319126,61857.7125,27.49147434372273,2.284217656163312,0.02258519995704236,47.66639269304425
2021-11-24,1637712000,BTC/USD,57583.91,57750.2,55894.62,57185.06,1809.45432912,103473754.37798694,1,61644.103,60179.008049411714,68689.31132504073,54598.894674959265,61644.103,29.82745160619102,-0.685880633185243,-0.006882436053775743,47.673125423034456
2021-11-25,1637798400,BTC/USD,57169.19,59445.45,57044.42,58990.14,1362.17480499,80354882.4508328,1,61542.014500000005,60065.78252089631,68683.09446741443,54400.93453258559,61542.014500000005,36.03673672096461,3.1565587235547143,0.031077635836949724,48.66845128907262
2021-11-26,1637884800,BTC/USD,59004.88,59207.36,53524.03,53789.35,5221.84056738,280879409.9230014,1,61154.36,59468.02704271571,69092.60382236683,53216.11617763317,61154.36,29.603192025915135,-8.816371685166368,-0.09229481911412529,57.88074260133958
2021-11-27,1637971200,BTC/USD,53794.32,55382.0,53653.45,54774.66,1360.56586778,74524532.81525446,1,60728.09299999999,59021.039705314215,69085.72268343119,52370.4633165688,60728.09299999999,31.558558689500785,1.8317938402304668,0.01815218606929671,58.286054516981146
2021-11-28,1638057600,BTC/USD,54764.24,57482.42,53308.93,57338.55,1377.55454862,78986980.36377531,1,60217.070499999994,58860.80259052239,68049.42186491532,52384.71913508467,60217.070499999994,35.20550346030285,4.680795827851791,0.045745494127299224,59.864553523660355
2021-11-29,1638144000,BTC/USD,57327.32,58931.07,56750.0,57845.12,2069.734969,119724067.65000127,1,59762.0405,58764.070915234544,66981.9338744012,52542.14712559881,59762.0405,39.01369509822507,0.8834719399077873,0.008795921609919795,54.52872188797841
2021-11-30,1638230400,BTC/USD,57843.33,59250.0,55918.8,56974.12,3562.71762735,202982701.6267542,1,59364.675,58593.59939949792,66256.2839404585,52473.06605954152,59364.675,43.29514532451203,-1.5057449962935454,-0.015171964346474992,54.59315270494922
2021-12-01,1638316800,BTC/USD,57027.28,59099.64,56469.22,57251.59,2515.54071956,144018705.9045541,1,58986.188,58465.788980498124,65433.10152899002,52539.27447100999,58986.188,43.40564594279707,0.48701059358178256,0.004858285332762278,54.09102691248425
2021-12-02,1638403200,BTC/USD,57232.71,57413.52,55839.85,56547.96,2758.14469791,155967456.05162677,1,58605.6655,58283.138601403065,64653.195219974456,52558.13578002555,58605.6655,49.116389880238195,-1.2290139016226442,-0.012366287333572368,54.108929199218856
2021-12-03,1638489600,BTC/USD,56534.26,57652.0,51556.01,53743.69,2964.76818531,159337582.2731632,1,58071.974,57850.8101631742,63837.288531637256,52306.65946836275,58071.974,40.26159717570638,-4.959100204498967,-0.05086286287331852,56.249871975848585
2021-12-04,1638576000,BTC/USD,53685.47,53877.77,41967.5,49234.97,10025.68966854,493614530.05987686,1,57258.22900000001,57030.25395715761,63194.93497341231,51321.5230265877,57258.22900000001,29.249896678626598,-8.389301144004069,-0.08762212139061824,62.3231126515159
2021-12-05,1638662400,BTC/USD,49240.81,49777.62,47836.34,49463.22,5156.66613697,255065311.59949723,1,56551.0855,56309.584056475935,62670.54638205012,50431.624617949885,56551.0855,31.20882213200163,0.4635932549567956,0.004625219710838207,61.73354490405677
2021-12-06,1638748800,BTC/USD,49484.0,50986.0,47111.0,50555.0,4652.11767659,235187809.14000744,1,56071.719999999994,55761.52843204966,62500.886751692524,49642.553248307464,56071.719999999994,37.645909580726695,2.2072562198740764,0.02183248945558077,62.59986139454065
2021-12-07,1638835200,BTC/USD,50550.09,51991.0,50062.13,50627.32,1719.31761862,87044443.25951271,1,55584.4035,55272.55620042588,62117.2794127924,49051.5275872076,55584.4035,34.20853356567022,0.14305212145189206,0.0014294989938024806,60.51768530860095
2021-12-08,1638921600,BTC/USD,50635.87,51249.41,48656.2,50543.3,1598.43571319,80790215.78247613,1,55265.6855,54822.15084800437,62137.845198364485,48393.525801635515,55265.6855,34.698591445461716,-0.1659578267227957,-0.001660956892742912,60.40970351006016
2021-12-09,1639008000,BTC/USD,50535.15,50839.01,47332.43,47593.12,2585.43270776,123048809.11234662,1,54738.914000000004,54133.671719623,62270.584029546495,47207.24397045351,54738.914000000004,25.059260685743297,-5.83693585499957,-0.060142181668770105,60.536828699805255
2021-12-10,1639094400,BTC/USD,47573.43,50132.88,46886.0,47142.42,2705.17070403,127528293.50107794,1,54107.60799999999,53467.838222516046,61973.42199931026,46241.794000689726,54107.60799999999,31.636397391771837,-0.9469856147275135,-0.00951498034070382,59.57386613782387
2021-12-11,1639180800,BTC/USD,47179.53,49539.4,46789.0,49400.54,1323.03955982,65358868.69647031,1,53643.7115,53080.47648703832,61468.73347568965,45818.68952431034,53643.7115,36.12838213156627,4.78999593147742,0.046788122673273105,61.42359393664408
2021-12-12,1639267200,BTC/USD,49420.51,50800.0,48675.0,50124.38,1233.78838616,61842877.90747058,1,53335.225,52798.94348827277,61206.624339976515,45463.82566002348,53335.225,29.424381106014664,1.4652471410231405,0.014546161164707673,61.85184831561787
2021-12-13,1639353600,BTC/USD,50102.31,50226.2,45750.0,46725.02,3337.44792896,155942321.22961456,1,52792.476500000004,52220.47458462775,60924.15810904032,44660.79489095969,52792.476500000004,22.776426947961298,-6.781849471255308,-0.07022773509501087,64.58282885015717
2021-12-14,1639440000,BTC/USD,46736.7,48689.3,46310.4,48389.96,2016.58981458,97582700.46393362,1,52352.7215,51855.66367180606,60435.31931107561,44270.12368892439,52352.7215,29.771133398687866,3.5632729531202,0.03501257280989796,65.48273592227649
2021-12-15,1639526400,BTC/USD,48386.95,49514.85,46560.0,48876.84,2593.35180959,126754841.46104088,1,51847.0565,51571.9661792531,59431.2828741409,44262.830125859095,51847.0565,30.45749266929917,1.0061591288771377,0.01001131046790465,65.78895687253109
2021-12-16,1639612800,BTC/USD,48876.84,49449.0,47506.21,47663.42,1456.25725801,69410201.31657898,1,51540.759999999995,51199.7236859909,59287.76329775479,43793.7567022452,51540.759999999995,29.74969001859887,-2.4826073044001973,-0.02513943727175487,64.50780411817824
2021-12-17,1639699200,BTC/USD,47654.99,48018.52,45478.74,46210.92,2077.28024679,95993031.30199295,1,51112.573000000004,50724.599525420344,59051.265568075505,43173.8804319245,51112.573000000004,31.70328146230537,-3.047410362076408,-0.03094809358939227,57.81869090201711
2021-12-18,1639785600,BTC/USD,46141.63,47370.14,45501.0,46881.87,827.39374258,38789765.87844902,1,50589.739,50358.62528490413,58171.26001067964,43008.217989320365,50589.739,42.97467167763563,1.4519295439259894,0.014414899757133988,57.626130643281805
2021-12-19,1639872000,BTC/USD,46854.18,48307.34,46450.0,46704.67,1275.49937089,59571777.20262505,1,50032.716499999995,50010.62954348468,56980.26684962173,43085.16615037826,50032.716499999995,41.738993460192454,-0.3779712711971639,-0.0037868738765224363,54.329534505947116
2021-12-20,1639958400,BTC/USD,46671.66,47547.5,45572.94,46915.0,1726.01603262,80976042.1703673,1,49529.7605,49715.80768220043,55783.230176122146,43276.29082387785,49529.7605,38.491763390655315,0.4503404049316817,0.00449329406682817,54.164486727106784
2021-12-21,1640044800,BTC/USD,46926.72,49353.49,46667.08,48929.86,1674.16446918,81916633.09395172,1,49113.674,49640.955521990865,54202.84960228074,44024.49839771926,49113.674,45.22038823469784,4.294703186614091,0.04205039032459685,57.024110639279435
2021-12-22,1640131200,BTC/USD,48907.75,49600.0,48449.87,48618.99,1306.16574192,63504459.14475106,1,48717.2255,49543.62547227745,52412.35145451015,45022.09954548985,48717.2255,44.64998345765576,-0.6353380124120567,-0.0063736487387042245,56.856148114436465
